frame_idx,adl_rng_0,adl_vel_0,adl_agl_0,adl_type_0,adl_rng_1,adl_vel_1,adl_agl_1,adl_type_1,adl_rng_2,adl_vel_2,adl_agl_2,adl_type_2,tar_mgr_rng_0,tar_mgr_vel_0,tar_mgr_agl_0,tar_mgr_solidity_0,tar_mgr_type_0,tar_mgr_rng_1,tar_mgr_vel_1,tar_mgr_agl_1,tar_mgr_solidity_1,tar_mgr_type_1,tar_mgr_rng_2,tar_mgr_vel_2,tar_mgr_agl_2,tar_mgr_solidity_2,tar_mgr_type_2,dyn_rng_0,dyn_vel_0,dyn_agl_0,dyn_q_0,dyn_ai_0,dyn_overlap_0,dyn_rng_1,dyn_vel_1,dyn_agl_1,dyn_q_1,dyn_ai_1,dyn_overlap_1,dyn_rng_2,dyn_vel_2,dyn_agl_2,dyn_q_2,dyn_ai_2,dyn_overlap_2,dyn_rng_3,dyn_vel_3,dyn_agl_3,dyn_q_3,dyn_ai_3,dyn_overlap_3,sta_rng_0,sta_vel_0,sta_agl_0,sta_q_0,sta_ai_0,sta_rng_1,sta_vel_1,sta_agl_1,sta_q_1,sta_ai_1,sta_rng_2,sta_vel_2,sta_agl_2,sta_q_2,sta_ai_2,sta_rng_3,sta_vel_3,sta_agl_3,sta_q_3,sta_ai_3
148,4.725,0.25,-20.15,0,0.0,0.0,0.0,0,0,0,0,0,31.6,0.25,-18.6,60,0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,0.07336,-19.0,0.81717,0.75021,0.0,38,0.07336,-31.0,0.56009,0.19048,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,-20.0,1.0,0.75021,38.0,0.0,-33.0,0.95216,0.19048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,4.74562,0.25,-19.6375,0,0.0,0.0,0.0,0,0,0,0,0,31.8,0.25,-19.2,65,0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,0.07336,-21.0,0.90246,0.99493,0.0,39,-0.07336,-25.0,0.31331,0.30825,0.8333333333333334,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,-19.0,1.0,0.99493,38.0,0.0,-33.0,0.96448,0.14604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,4.75688,-0.25,-18.6875,0,0.0,0.0,0.0,0,0,0,0,0,31.8,-0.25,-17.8,85,0,0.0,0.0,0.0,0,0,0,0,0,0,0,31,0.14672,-13.0,0.80023,0.75521,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,-16.0,1.0,0.06441,38.0,0.0,-32.0,0.95735,0.19068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,4.7325,-0.5,-17.875,0,0.0,0.0,0.0,0,0,0,0,0,31.4,-0.5,-17.2,75,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,0.14672,-15.0,0.935,0.33698,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,-15.0,1.0,0.33698,38.0,0.0,-31.0,0.94653,0.1644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,4.69312,-0.5,-16.6875,0,0.0,0.0,0.0,0,0,0,0,0,31.0,-0.5,-15.6,65,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,0.29344,-10.0,0.84273,0.92089,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,-15.0,1.0,0.92089,38.0,0.0,-30.0,0.90075,0.10012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,4.6425,-0.5,-15.4625,0,0.0,0.0,0.0,0,0,0,0,0,30.6,-0.5,-14.2,70,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,0.14672,-12.0,0.81418,0.99237,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,-14.0,1.0,0.99237,38.0,0.0,-30.0,0.91726,0.15812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,4.58625,-0.25,-13.8875,0,0.0,0.0,0.0,0,0,0,0,0,30.2,-0.25,-12.4,90,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,0.29344,-12.0,0.86784,0.99912,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,-14.0,1.0,0.99912,38.0,0.0,-31.0,0.90139,0.17054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,4.54125,0.0,-12.825,0,0.0,0.0,0.0,0,0,0,0,0,30.0,0.0,-11.8,110,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,0.29344,-10.0,0.76743,0.99861,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-11.0,1.0,0.99861,38.0,0.0,-30.0,0.70182,0.13643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,4.51875,0.0,-11.9625,0,0.0,0.0,0.0,0,0,0,0,0,30.0,0.0,-11.2,130,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,0.14672,-12.0,0.80675,0.82712,0.0,36,-0.07336,-12.0,0.65675,0.04929,0.75,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-11.0,1.0,0.82712,38.0,0.0,-29.0,1.0,0.12419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,4.5075,0.0,-11.4375,0,0.0,0.0,0.0,0,0,0,0,0,30.0,0.0,-11.0,135,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,0.14672,-9.0,0.82551,0.5362,0.0,36,-0.07336,-9.0,0.39354,0.02533,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-11.0,1.0,0.5362,38.0,0.0,-27.0,0.87027,0.07478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,4.50188,0.0,-10.7625,0,0.0,0.0,0.0,0,0,0,0,0,30.0,0.0,-10.2,125,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,-0.07336,-8.0,0.84826,0.06298,0.0,39,-0.07336,-8.0,0.29993,0.01426,1.0,44,-0.29344,-29.0,0.31602,0.14456,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-11.0,1.0,0.06298,38.0,0.0,-26.0,0.20956,0.0849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,4.5,0.0,-9.9625,0,0.0,0.0,0.0,0,0,0,0,0,30.0,0.0,-9.2,130,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,-0.14672,-7.0,0.79804,0.99706,0.0,44,-0.29344,-28.0,0.43021,0.0409,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-10.0,1.0,0.99706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,4.485,-0.25,-9.3625,0,0.0,0.0,0.0,0,0,0,0,0,29.8,-0.25,-8.8,150,0,0.0,0.0,0.0,0,0,0,0,0,0,0,29,-0.22008,-8.0,0.82479,0.99568,0.0,44,-0.51352,-28.0,0.44006,0.0087,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-10.0,1.0,0.99568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,4.4775,0.0,-8.175,0,0.0,0.0,0.0,0,0,0,0,0,29.8,0.0,-7.0,170,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,-0.14672,-3.0,0.8094,0.99701,0.0,44,-0.58688,-28.0,0.46077,0.02312,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-10.0,1.0,0.02927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,4.44375,-0.5,-6.9625,0,0.0,0.0,0.0,0,0,0,0,0,29.4,-0.5,-5.8,175,0,0.0,0.0,0.0,0,0,0,0,0,0,0,28,-0.29344,-3.0,0.49635,0.02733,0.0,34,-0.22008,-2.0,0.82353,0.41299,0.2222222222222222,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-10.0,1.0,0.0482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,4.42687,0.0,-5.55,0,0.0,0.0,0.0,0,0,0,0,0,29.4,0.0,-4.2,165,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,-0.22008,-0.0,0.79772,0.852,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-10.0,1.0,0.07839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,4.4175,0.25,-4.1625,0,0.0,0.0,0.0,0,0,0,0,0,29.4,0.25,-2.8,170,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,-0.22008,-0.0,0.80172,0.72712,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-11.0,1.0,0.08625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,4.44375,0.25,-2.325,0,0.0,0.0,0.0,0,0,0,0,0,29.8,0.25,-0.6,190,0,0.0,0.0,0.0,0,0,0,0,0,0,0,31,-0.22008,3.0,0.78728,0.99866,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-10.0,1.0,0.10692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,4.47,0.75,-0.725,0,0.0,0.0,0.0,0,0,0,0,0,30.0,0.75,0.8,210,0,0.0,0.0,0.0,0,0,0,0,0,0,0,31,-0.29344,4.0,0.79512,0.98768,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-10.0,1.0,0.12893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,4.53,0.25,0.6875,0,0.0,0.0,0.0,0,0,0,0,0,30.6,0.25,2.0,230,0,0.0,0.0,0.0,0,0,0,0,0,0,0,31,-0.14672,3.0,0.73959,0.88274,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-10.0,1.0,0.12424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,4.545,-0.25,0.5875,0,0.0,0.0,0.0,0,0,0,0,0,30.4,-0.25,0.4,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,-0.3668,4.0,0.79771,0.9969,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-8.0,1.0,0.10826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,4.56938,0.0,1.0625,0,0.0,0.0,0.0,0,0,0,0,0,30.6,0.0,1.4,235,0,0.0,0.0,0.0,0,0,0,0,0,0,0,31,-0.14672,5.0,0.71333,0.85477,0.0,37,-0.07336,1.0,0.5145,0.06395,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-7.0,1.0,0.05041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,4.55485,-0.5,0.74696,1,0.0,0.0,0.0,0,0,0,0,0,30.2,-0.5,-0.6,240,1,0.0,0.0,0.0,0,0,0,0,0,0,0,29,-0.14672,6.0,0.46995,0.02389,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-7.0,1.0,0.05809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,4.56412,0.25,0.655,0,0.0,0.0,0.0,0,0,0,0,0,30.4,0.25,0.4,235,0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,-0.14672,9.0,0.82605,0.98308,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,-2.0,1.0,0.04052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,4.57612,0.75,0.9775,0,0.0,0.0,0.0,0,0,0,0,0,30.6,0.75,1.4,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,-0.22008,8.0,0.81019,0.92071,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.0,1.0,0.04551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,4.629,0.25,3.02,0,0.0,0.0,0.0,0,0,0,0,0,31.2,0.25,5.0,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,-0.29344,10.0,0.78658,0.99638,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.0,1.0,0.04602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,4.65337,0.5,4.3825,0,0.0,0.0,0.0,0,0,0,0,0,31.2,0.5,5.8,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,31,-0.22008,9.0,0.78474,0.98119,0.0,31,-0.22008,-54.0,0.5,0.98119,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.0,1.0,0.04527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,4.66687,-0.75,6.7875,0,0.0,0.0,0.0,0,0,0,0,0,31.2,-0.75,9.2,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,29,-0.22008,10.0,0.89024,0.86507,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,7.0,1.0,0.86507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,4.62937,-0.75,8.125,0,0.0,0.0,0.0,0,0,0,0,0,30.6,-0.75,9.4,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,29,-0.22008,10.0,0.71018,0.9948,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,13.0,1.0,0.9948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,4.6125,0.0,9.475,0,0.0,0.0,0.0,0,0,0,0,0,30.6,0.0,10.6,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,-0.22008,14.0,0.79374,0.72531,0.0,34,0.7336,14.0,0.16789,0.03954,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,12.0,1.0,0.24131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,4.54125,-0.75,9.9625,0,0.0,0.0,0.0,0,0,0,0,0,29.8,-0.75,10.4,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,33,-0.22008,14.0,0.832,0.48826,0.0,33,-0.22008,-57.0,0.5,0.48826,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,9.0,1.0,0.09812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,4.52062,0.75,10.6875,0,0.0,0.0,0.0,0,0,0,0,0,30.0,0.75,11.2,225,0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,-0.22008,13.0,0.80046,0.11666,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,10.0,1.0,0.11666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,4.5675,1.0,11.65,0,0.0,0.0,0.0,0,0,0,0,0,30.8,1.0,12.6,215,0,0.0,0.0,0.0,0,0,0,0,0,0,0,33,-0.29344,17.0,0.79374,0.14067,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,10.0,1.0,0.11495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,4.63875,0.0,12.8625,0,0.0,0.0,0.0,0,0,0,0,0,31.4,0.0,14.0,205,0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,-0.22008,17.0,0.75207,0.05058,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,10.0,1.0,0.11177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,4.67062,1.0,14.025,0,0.0,0.0,0.0,0,0,0,0,0,31.4,1.0,15.2,195,0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,-0.29344,20.0,0.79235,0.01012,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,11.0,1.0,0.13937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,4.75125,0.0,15.8375,0,0.0,0.0,0.0,0,0,0,0,0,32.2,0.0,17.6,185,0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,-0.29344,21.0,0.80141,0.36743,0.0,45,0.07336,30.0,0.38029,0.12173,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,12.0,1.0,0.11882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,4.82438,0.25,17.6625,0,0.0,0.0,0.0,0,0,0,0,0,32.6,0.25,19.4,175,0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,-0.44016,23.0,0.67247,0.0128,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,12.0,1.0,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,4.875,0.5,19.475,0,0.0,0.0,0.0,0,0,0,0,0,32.8,0.5,21.2,165,0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,-0.44016,25.0,0.64187,0.29454,0.0,41,-0.3668,13.0,0.30005,0.0165,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,13.0,1.0,0.04796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,4.9125,0.25,20.975,0,0.0,0.0,0.0,0,0,0,0,0,33.0,0.25,22.4,170,0,0.0,0.0,0.0,0,0,0,0,0,0,0,33,-0.14672,23.0,0.81717,0.96777,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,17.0,1.0,0.06604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,4.95,0.25,22.7625,0,0.0,0.0,0.0,0,0,0,0,0,33.2,0.25,24.4,175,0,0.0,0.0,0.0,0,0,0,0,0,0,0,33,0.07336,30.0,0.80221,0.57211,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,18.0,1.0,0.06255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,4.98188,-0.25,24.5375,0,0.0,0.0,0.0,0,0,0,0,0,33.4,-0.25,26.2,165,0,0.0,0.0,0.0,0,0,0,0,0,0,0,33,0.22008,30.0,0.84397,0.23606,0.0,44,0.3668,38.0,0.26763,0.19565,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,19.0,1.0,0.08143,33.0,0.0,-55.0,0.5,0.08143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,4.98188,-0.25,26.125,0,0.0,0.0,0.0,0,0,0,0,0,33.2,-0.25,27.6,155,0,0.0,0.0,0.0,0,0,0,0,0,0,0,33,0.44016,29.0,0.7237,0.90995,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,22.0,1.0,0.09563,33.0,0.0,-51.0,0.5,0.09563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,4.96688,0.0,27.3,0,0.0,0.0,0.0,0,0,0,0,0,33.0,0.0,28.4,145,0,0.0,0.0,0.0,0,0,0,0,0,0,0,33,0.7336,31.0,0.77414,0.63757,0.0,44,0.80696,38.0,0.2335,0.13019,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,24.0,1.0,0.10957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,4.95937,0.0,28.3125,0,0.0,0.0,0.0,0,0,0,0,0,33.0,0.0,29.2,135,0,0.0,0.0,0.0,0,0,0,0,0,0,0,33,0.7336,34.0,0.81121,0.01518,0.0,43,-1.02703,36.0,0.48983,0.09165,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,23.0,0.8,0.09967,33.0,0.0,-53.0,0.5,0.09967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,4.94062,-0.25,29.0125,0,0.0,0.0,0.0,0,0,0,0,0,32.8,-0.25,29.6,125,0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,0.7336,33.0,0.8586,0.15959,0.0,42,0.7336,40.0,0.48119,0.27705,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,25.0,0.8,0.06024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,4.89937,-0.5,29.35,0,0.0,0.0,0.0,0,0,0,0,0,32.4,-0.5,29.6,130,0,0.0,0.0,0.0,0,0,0,0,0,0,0,31,0.7336,32.0,0.8081,0.00677,0.0,41,0.7336,40.0,0.82175,0.00988,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,-0.0552,24.0,0.8,0.06658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,4.84875,-0.5,29.9,0,0.0,0.0,0.0,0,0,0,0,0,32.0,-0.5,30.4,120,0,0.0,0.0,0.0,0,0,0,0,0,0,0,31,0.88031,35.0,0.82544,0.95039,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.046,25.0,0.65434,0.05606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,4.77938,-0.75,30.575,0,0.0,0.0,0.0,0,0,0,0,0,31.4,-0.75,31.2,115,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,0.88031,35.0,0.84792,0.99326,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,4.68375,-0.75,31.4,0,0.0,0.0,0.0,0,0,0,0,0,30.6,-0.75,32.2,125,0,0.0,0.0,0.0,0,0,0,0,0,0,0,29,0.7336,36.0,0.77825,0.84007,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,4.575,-0.75,32.0,0,0.0,0.0,0.0,0,0,0,0,0,29.8,-0.75,32.6,135,0,0.0,0.0,0.0,0,0,0,0,0,0,0,28,0.88031,35.0,0.76926,0.03094,0.0,38,0.80696,43.0,0.26503,0.01373,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,4.46062,-1.0,32.925,0,0.0,0.0,0.0,0,0,0,0,0,29.0,-1.0,33.8,145,0,0.0,0.0,0.0,0,0,0,0,0,0,0,27,1.02703,39.0,0.8468,0.32798,0.0,38,0.88031,44.0,0.3557,0.13452,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,4.3275,-1.0,33.9875,0,0.0,0.0,0.0,0,0,0,0,0,28.0,-1.0,35.0,140,0,0.0,0.0,0.0,0,0,0,0,0,0,0,26,-1.10039,42.0,0.80976,0.22742,0.0,38,0.95367,52.0,0.37286,0.09355,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
